Index,Real,GRU,GWO-LSTM,LSTM,SAES
314.0,1924.15,1225.9766279751868,1238.6885793229997,1282.636266498553,1294.1367691215517
315.0,1274.95,1277.6502384213593,1277.4332269839283,1247.3312610571486,1209.588923130561
316.0,1704.8,1445.4955819548736,1277.7959341449755,1306.670242533454,1246.4929887638427
317.0,1936.25,1250.951694452771,1427.4401133766562,1331.0140314277494,1732.0518492849858
318.0,1209.55,1288.9793438659613,1278.238112510817,1299.7397000344804,1241.5149896091762
319.0,1339.25,1437.9976725682068,646.383126134908,1680.5117120699329,1269.502258485285
320.0,1223.95,1273.210994001432,1609.5990192316945,1222.9790205531947,1224.3739523558338
321.0,1880.0,1254.0232930535965,1304.0477096538998,1442.2607845288298,1668.6151665947814
322.0,1296.75,1274.23820417218,1256.6838230686938,1317.423044763013,1584.6782495787738
323.0,1311.0000000000002,1315.0630783065417,1298.0832724103088,1744.4247724831175,1508.0798502166535
324.0,1570.5,1274.0526941433886,1262.9099987793468,1585.746057185312,1273.3388198556372
325.0,1888.45,1201.0764814708157,1248.4831215997267,1193.3517412697388,1266.1771757931108
326.0,1252.0,1267.439821926369,1284.8342061362275,1418.0466516380718,1229.7548300091707
327.0,1268.7,1588.6959252274376,1293.9390780826734,1218.3334875567402,1263.2777719311218
328.0,1784.15,1480.648918682452,1412.900584715289,1277.5619529957005,1498.5184100995027
329.0,1947.05,1616.2643380038053,1498.3885949347673,1224.5241632473485,1303.975313429739
330.0,1710.45,1420.323795383896,1552.36303023226,1654.0780417153182,1298.2217179291908
331.0,1283.1,1430.182235658782,1575.3789883312004,1269.1585600065296,1200.783936787872
332.0,1733.55,1408.1206805592528,1290.2329394440235,1253.9786937011395,1186.9610987429835
333.0,1325.75,1731.9617025942257,1273.6996016069504,1222.0820522113747,1587.83279102726
334.0,1767.65,1651.769021901055,1279.5716684844174,1290.8163882602175,1290.8122168055377
335.0,1782.25,1242.2821097070002,1272.965187468975,1269.3527868252456,1580.311176987892
336.0,1322.5,1489.314051192376,1513.746656506671,1487.1451453690834,1496.1867944308729
337.0,1641.85,1776.2180352331884,1278.386986015498,1319.4530539602038,1255.044272953897
338.0,1503.2499999999998,1263.2902725870092,1510.5660163043856,1626.8006294880977,1618.0996243152845
339.0,1178.1,308.9493188741864,1524.1474411952029,1720.4857539916418,1769.2080429104394
340.0,1242.2,1091.4686874727315,1321.072616723727,1312.7412631164048,1646.0408132941104
341.0,1230.7,1303.2901438531942,1460.964227302161,1287.5816979738738,1749.9064831850887
342.0,1228.45,1190.6494948374873,1258.683546473534,1238.0858939710993,1287.1944807978468
343.0,1716.2,1487.6266722810856,1228.233300292202,1595.4717820289331,1205.5590788436136
344.0,1705.3500000000001,1671.2162841931054,1275.365116425521,1673.3890266266474,1314.8681823255772
345.0,1379.4999999999998,1737.2055225821168,1121.329347403676,1278.8434399604578,1653.2473640376866
346.0,1303.7500000000002,1481.6147342772524,1547.961579658756,1257.693146399088,1220.1727733715154
347.0,1302.8,1718.210202797029,1244.23757806335,1778.2276760310183,1259.0256908398678
348.0,1958.7,1230.996870032008,908.9279093593802,1253.2328636162174,1368.5857470885958
349.0,1196.7,1272.882858809139,1260.2090420971665,1425.3624142931135,1314.5762749866103
350.0,1809.85,1697.6973019255508,1239.0346533521847,1611.598879965227,1593.6462754657566
351.0,1235.35,1291.1935912898657,1304.3004950407085,1257.7753471441056,1298.8571245100663
352.0,1311.45,1752.0641550844205,1440.2547743336254,1327.3591811083893,1600.96044088937
353.0,1517.1000000000001,1206.200578113839,1268.876392544194,1171.1692735335607,1610.0830397350396
354.0,1343.85,1278.1144752337514,1521.329227525821,1271.610064239129,1224.5183850112053
355.0,1269.4,1425.822492539981,1243.3998482681195,1734.3166251071705,1852.6795325577584
356.0,1313.2,1646.9172714838369,1243.3379057821694,1760.97599270115,1386.4159637559426
357.0,1189.5,1299.143681315507,1247.5505732480278,1728.0595304375138,1195.9067248784763
358.0,1454.65,1371.1958235625857,1358.2198015041913,1579.5727009252485,1580.7877609453308
359.0,1786.15,1548.5822170158526,1262.3567006051326,1616.287591686758,1501.7373016502004
360.0,1779.3,1092.5573808293698,1244.2361998206727,1265.8165097053504,1453.2733089575809
361.0,1231.6,1789.9171771803783,1285.0409509383026,1224.5778807528447,1305.625819163111
362.0,1312.4,1257.1123928447166,1289.0941751162272,1281.45810769151,1540.311932525541
363.0,1325.05,1320.8290689074415,1370.2195010698213,1714.1939421445525,1262.6185119059528
364.0,1275.0,1270.5786485227045,1439.7910617920145,1294.834862108872,1751.0513958703043
365.0,1285.15,1307.3224643115116,1280.1021003428152,1216.9710518909185,1590.1521884978752
366.0,1898.45,1297.5540973972247,1240.000919942954,1246.9460724702662,1225.1931460272149
367.0,1926.3,1722.3851342638372,1461.3765298244189,1278.2427801909448,1296.9539163029126
368.0,1787.9,1304.3112420960692,1463.5592511606187,1467.135235605483,1287.1791650092437
369.0,1286.2,1131.752715255661,1295.499574184524,1268.0218413519256,1201.916720511785
370.0,1275.6,1195.113745057822,1286.7545779851314,1450.8573678048167,1434.0439642685878
371.0,1497.7,1694.5693181112813,1363.1741883996262,1316.1992825026018,1461.0893706746426
372.0,1226.25,1194.6110626810278,1277.2334374027275,1707.336984085798,1754.9516183197684
373.0,1728.7,1265.446322496594,1598.6019370691151,1319.9182268741718,1307.2724676076773
374.0,1271.15,1730.770161665795,1355.177017470096,1269.647535880866,1239.150495237751
375.0,1499.15,1693.6437765169876,1459.5362641984932,1791.9287666149928,1275.5266430693002
376.0,1461.15,1619.3583122652065,1236.341822385518,1278.9005551307257,1280.530187498371
377.0,1213.25,1284.040192335414,1292.1622017469788,1735.5889456323762,1250.3562303648182
378.0,1492.6500000000003,1377.7523129999254,1240.5353723717938,1738.099719670045,1324.211518991561
379.0,1325.35,1305.0049159151613,1251.3546892095492,1743.58810531874,1265.4193580378703
380.0,1894.6,1229.742374553213,1365.8803153132026,1557.6514378958789,1616.6893114347165
381.0,1605.75,1745.1837595921163,1380.819363560928,1628.8871507036763,1641.0239941476716
382.0,1255.0,1225.8485351284444,1498.072202815756,1273.9707784028312,1373.6113338947666
383.0,1712.1,1215.6207411891244,1268.9169687899996,1772.477993053246,1563.3592697828017
384.0,1178.5,1263.4171624796295,1278.1064512194123,1660.1874546889965,1269.232805136578
385.0,1273.7,1319.0609820864577,1277.0797800040257,323.80184126936865,1331.501978679327
386.0,1467.6500000000003,1295.473721498461,1516.098644307487,1527.4901600712333,1676.7214322945397
387.0,1513.25,1219.1556468601282,1230.8774634978993,1460.3464392904427,1702.4872681809495
388.0,0.0,1265.9512762704994,1278.5166634921295,1236.6167120632765,1616.5891409005735
389.0,1703.35,1412.7267665476124,1565.671301249737,1279.2636910852978,1317.977886277651
390.0,1844.3499999999997,1580.949860103348,1402.1134190074963,1588.6203172966518,1278.428730307709
391.0,1220.3,1517.1298859709716,1235.4651806718948,1610.9342588460454,1239.658462807739
392.0,1332.45,1683.0941587747782,1540.0926441147749,1660.0793272860828,1608.5887864558608
393.0,1323.5500000000002,1222.691980837629,1210.7581908801096,1479.672442407045,1254.040875093966
394.0,1840.45,1225.8596721551858,1590.5240778780178,1324.5638447470776,1414.2082405861245
395.0,1715.9,1598.1238105555738,1599.2452279669644,1768.112788512653,1309.9399941745571
396.0,1226.75,1233.283429215811,1271.7905681727304,1499.9016994803994,1546.6048264344429
397.0,1251.75,1310.771441034019,1287.2889810905506,1249.6656492218417,1461.0094930046682
398.0,1503.5,1658.8680012575064,1527.1998971534813,1226.6269204611265,1227.2098056643497
399.0,1274.9,1763.8234291140202,1267.2387976788816,1642.1622129003997,1322.8618793629068
400.0,1255.35,1267.5699574420769,1226.8178112675562,1268.819332194478,1298.1651119448372
401.0,1323.85,300.23034774690404,1257.3892823187678,1283.143262858587,1270.325418746036
402.0,1186.95,1248.973644059455,1273.2783901860623,1375.0218556175869,1755.6593099993947
403.0,1295.55,1618.4907247365268,1379.6312506662175,1259.064648030436,1262.7395309543956
404.0,1823.1999999999998,1656.1993674564696,1378.9328714245842,1608.883434667033,1315.9947437770818
405.0,1320.4,1768.8963000038016,1237.5114299186423,1298.8119877998902,1219.785914496397
406.0,1273.0,1220.8451209100597,1380.1628292546252,1497.998021635146,1270.0375582414592
407.0,1229.8,1292.94576353047,1278.8793314807774,1410.2170664163225,1493.0576683942986
408.0,1269.05,1651.8739522874937,1445.2520464114982,1331.6096658436009,1724.8529791046824
409.0,1840.2,1254.519920908884,1286.213891358197,1266.7758275896138,1278.0207608826577
410.0,1243.3,1313.0868058986766,1268.7395691657614,1729.3939264563965,1637.493292380154
411.0,1842.65,1696.7904712685108,1388.31884744715,1300.406580341266,1264.653682885879
412.0,1258.15,1492.766670478176,1530.7085232858435,1284.119231465641,1279.2600481612951
413.0,1772.2,1315.2356712421354,1419.4457138154096,1419.2239123513602,1317.3391501101771
414.0,1332.2,1779.420703845536,1366.7604444670403,1295.5824047253573,1696.741532502567
415.0,1761.85,1223.6809922542009,1395.0585981375934,1691.3796160669035,1285.018784958066
416.0,1794.2499999999998,1275.9814455957603,1234.3618996638145,1701.163336450569,1270.9760308564885
417.0,1564.3,1485.6391798134275,1245.662990973186,1306.995809259562,1301.2414708525362
418.0,1131.6,1251.2521358730892,1294.9350661010765,1372.1179078953023,1226.9186293507173
419.0,1302.75,1464.705865097009,1375.2650496622232,1464.5174955991451,1246.702175514051
420.0,1214.25,1192.920843986867,1262.4491385266383,1574.185579086124,1278.7948396296345
421.0,1735.2,1197.9760730682642,1247.406046309143,1207.8137756324102,1482.304171362443
422.0,1307.1000000000001,1231.7712391762227,1490.3486801953172,1312.3039697588483,1661.194838903077
423.0,1784.85,1710.3612364815003,1278.293802214239,1798.9296498567269,1782.0105961606646
424.0,1807.7,1441.4898070509726,1540.0030382272687,1280.545047913355,1288.0511591749914
425.0,1247.5,1476.887357154156,1229.9918184478774,1870.3781373889185,1244.0602265787118
426.0,1920.1,1242.0908645617042,1587.3538398878477,1214.545072376672,1714.3357709085049
427.0,1862.95,1441.8943027363312,1430.3200100324657,1650.6596896961844,1247.5710834470929
428.0,0.0,1616.4882704067472,1530.2215707128985,1668.5599836637975,1367.6489538439864
429.0,1734.15,1662.8174807604478,1258.3237558193046,1254.6707347375818,1496.918659355587
430.0,1329.15,1301.2115383604807,1274.521836500295,1251.8506724865322,1271.1751479427287
431.0,1284.2,1270.7354219740237,1266.7910717687762,1255.0600003655368,1784.4144721369205
432.0,1337.85,1492.4498809850895,1269.6665334518034,1516.7796210686909,1602.0457031080932
433.0,1841.75,1661.9584931301606,1310.7251777942242,1206.580233333935,1287.8906676340905
434.0,1299.6,1250.1132783093938,1293.3010471392624,1271.9152370419931,1735.4276521523184
435.0,1272.75,1606.1299361480371,1297.970383875229,1743.7462125506904,1673.1459099173862
436.0,1229.95,1246.1336977775582,1238.7228614483768,1238.3127403876258,1437.610650395662
437.0,1216.65,1276.2911876912792,1365.538061193953,1237.8529302971135,1418.6264352127853
438.0,1823.7,1270.321447754369,1282.8018974295503,1278.7445423785764,1705.8645665752856
439.0,1852.7,1149.0825484605273,1537.005142958335,1306.063063009315,1186.4213424015354
440.0,1589.85,1282.331328216466,1489.487462253262,1305.52371426539,1591.1790963301846
441.0,1216.05,1698.7523961069596,1368.2307421323494,1670.9939282509304,1291.567097222802
442.0,1811.1,1219.8417793457722,1273.5497190141243,1439.5264620058713,1213.3897189241743
443.0,1771.05,1664.2904044222273,1602.5796732831072,1238.0148233638724,1309.6124127911166
444.0,1762.55,1451.89668433726,1250.449661267672,1228.73253493621,1232.192317168949
445.0,1200.55,1249.7949589110276,1339.510982185258,1705.4260536302252,1655.2665239730595
446.0,1452.05,1307.1385106097894,1299.6428263736511,1717.8276766537822,1496.25986812991
447.0,1490.0,1618.0225146879775,1249.1178534025228,1285.370126283864,1719.8957248879426
448.0,1344.05,1145.3760113152675,1420.525024477092,1379.4211161955438,1266.0797095965936
449.0,1509.45,1421.7331449046974,1536.0636419957657,1271.505934979341,1629.5763884819316
450.0,1487.7,1277.9390960557707,1294.9684227027954,300.4090681370699,1588.2294577357702
451.0,1859.95,1276.8667123622229,1494.7494095890554,1425.9799694940668,1305.5676423657792
452.0,1580.1,1312.6224852191838,1293.0125110012943,1683.1999198342005,1416.6308241303282
453.0,1216.8,1296.0547215138731,1301.444559961823,1279.0925400161086,1687.5237070759802
454.0,1755.45,1313.399577159771,1272.0329839576575,1360.5753012273442,1380.547991792749
455.0,0.0,1725.9813096961907,1367.7799253380776,1585.372911091741,1166.3591108728526
456.0,1234.2,1378.4019297097414,1526.9895261399688,1232.525534198865,1746.42315341796
457.0,1126.95,1506.0969612266576,1352.1157847466598,1776.8967262316733,1746.3985939442327
458.0,1307.55,1747.646899740391,1266.2502503333158,1765.1093556896783,1308.7464427807795
459.0,1224.9,1216.5479413540363,1224.714103645248,1601.8689595565784,1715.61629583998
460.0,1311.0000000000002,1226.5806454482113,1274.6164381117462,1598.0268335731544,1317.8152315899342
461.0,1223.65,1663.250694903827,1386.756646354415,1205.069511139421,1680.701178861279
462.0,1817.2999999999997,1120.6283411373909,1253.2269444222045,1735.566923105879,1238.307167761246
463.0,1781.5,1435.6945472313662,1552.876264661261,1226.9036352957569,1307.154517220751
464.0,1248.8,1242.06249381844,1293.893162554206,1225.471381746088,1237.4904222057007
465.0,1902.0,1649.7326153197316,1386.6731976702183,1651.0883659353271,1237.6058218628827
466.0,1257.65,1450.864276722357,1499.6894254058998,1278.0304390537342,1489.6895959009364
467.0,1343.7,1419.644383886753,1275.9741606575606,1743.005346094937,1308.778175734623
468.0,1853.7,1232.025740740713,1295.6758487761988,1449.585338997793,1732.9571103924009
469.0,1510.95,1260.141166287565,1233.7575596043612,1449.194070788804,1238.8034515223403
470.0,1232.1,299.1458761369322,1262.6922974493543,1242.452859360903,1213.418461332839
471.0,2044.5,1715.496685543936,1247.4670879711668,1434.7161977632045,1444.5271542682035
472.0,1898.4,1725.3016423217714,1235.971819415619,1309.3370879040526,1774.5138388849214
473.0,1201.9,1222.2830767711382,1457.243965707508,1473.4434738676223,1261.509411749609
474.0,1549.9000000000003,1204.747722737705,1296.1169191822066,1321.9799811637092,1236.2965651046154
475.0,1264.8999999999999,1735.6791656108558,1387.480721166025,1771.8042427361029,1256.4478351499677
476.0,1270.3,1277.6415766721889,1558.3341532462543,1278.1884491407789,1236.2746450490567
477.0,1237.3,1599.7918647479078,1515.1155191309692,1312.7133499594636,1216.9419629339268
478.0,1503.1,1621.2777947068291,1440.1191871640874,1203.279455294456,1655.9913735121104
479.0,1186.55,1500.2139547570596,1361.4953589760942,1256.1847737920716,1728.4751914451224
480.0,1910.95,1623.7547901926607,1487.0651344896053,1214.8344458327194,1714.7608140518323
481.0,1605.45,1307.8477094213472,1284.6738669024762,1673.8356419985637,1617.2268509034025
482.0,1486.7500000000002,1257.356824924792,1496.6093258399922,1287.5341667778866,1279.084444695437
483.0,1783.45,1291.7438086596833,1249.3010962063718,1654.6703172237903,1265.8578446383244
484.0,1815.65,1487.2024628867575,1363.448078962702,1495.5577328036377,1314.8487738955118
485.0,1290.5,1275.6708365502689,1513.9413503179935,1260.8442297618897,1675.3911438993985
486.0,1324.3,1746.9892509450651,1601.4663491747335,1298.6599434949446,1418.8962274760977
487.0,1537.85,1677.44399693663,1553.513027175046,1600.686481664162,1174.658387838441
488.0,1266.2999999999997,1370.688915008847,1248.7761546460836,1464.011268243305,1421.636724232652
489.0,1705.9500000000003,1197.6001409603366,1298.120365062004,1304.9505310926588,1255.468029061201
490.0,1190.35,1650.634225904896,1259.9981176875756,1665.0598710100949,1299.5076172491315
491.0,1475.1,1320.3230301046449,1475.049066656718,1246.3914558250967,1664.9458937711013
492.0,1317.1,1270.6052064848957,1481.3963379224374,1705.1939884352616,1600.6615034811684
493.0,1295.4,1745.184567735433,1446.987848302752,1219.15973015541,1629.236538129734
494.0,1682.05,1328.906480634267,1273.5287400783827,1230.0100270138917,1205.0429167046434
495.0,1303.7000000000003,1766.4615161362333,1542.1209344518627,1276.1004740332587,1465.3420350022543
496.0,1554.55,1553.8252853954834,1252.6939708440275,1257.5883370386018,1280.1340146467608
497.0,1468.45,1469.451349209189,1292.204776956406,1213.5591043313234,1621.247223938275
498.0,1274.3,1421.6010934192248,1299.8195483333034,1291.1077734301743,1277.8550353962378
499.0,1203.3,1600.9896595392663,1467.129537799623,1288.8517656342876,1331.1663386018802
500.0,1220.95,1444.5713407490382,1251.638944373963,1286.381212542105,1682.633531155015
501.0,1203.0,1207.8805342949067,1277.1546720208485,1624.6232276132032,1405.7854039255612
502.0,1557.6,1282.6147406102095,1516.9666420984906,1632.7184872440052,1267.3024744384757
503.0,1300.05,1438.4569454844686,1247.5887665955588,1276.2147643529352,1271.3639083663224
504.0,1335.05,1230.2740317867606,1270.5680759135787,1604.4177722373604,1453.298873083956
505.0,1323.05,1284.53807044576,1247.1890453474643,1227.1521082703212,1216.6777905813722
506.0,1540.2,1269.4262996889324,1384.9004755956653,1542.529705739897,1281.526031175888
507.0,1269.4,1623.37537303179,1570.797761399959,1467.0415806375408,301.793875968939
508.0,1391.05,1300.6781625858248,1242.7388568971326,1702.9176762468828,1747.432990617981
509.0,1800.2,1662.384180323163,1352.0645638125004,1736.9467037884044,1248.0083682880568
510.0,1294.9,1247.4358980785066,1375.1435951545773,1283.282706948654,1278.5221640826635
511.0,1266.2500000000002,1303.5481456060122,1333.6763409467464,1308.273081084374,1300.1181597863117
512.0,1888.4,1694.130121673292,1574.2690227690505,1607.1742217865394,1239.731556880378
513.0,1321.35,1252.6261516929612,1273.1902743003193,1241.1340147862852,1238.709068756416
514.0,1242.75,1747.2474582428226,1473.2706487822052,1269.8343809653018,1235.9375145376357
515.0,1286.6499999999999,1228.832119407774,1376.4412318597567,1235.059621010614,1295.7379009221108
516.0,1322.85,1275.5476068153523,1268.153850742577,1646.620106833873,1262.5615798469075
517.0,1352.4500000000003,1258.8489216673515,1254.828587310069,1419.3640426822683,1414.018035448503
518.0,1340.6499999999999,1623.7586130050945,1261.0345243297936,1599.3506878673124,1216.2124970202333
519.0,1811.8,1604.7232350633346,1488.8752964295968,1731.6886066139004,1223.5633795588392
520.0,1326.5,1628.3010169212448,1274.599479872176,1706.7749102270177,1763.6679936143494
521.0,1337.3,1529.7321168190538,1224.8003282910647,1595.666567833266,1273.0133640641377
522.0,1488.95,1668.314141235388,1415.7711584032013,1678.4971484351438,1261.6875245834426
523.0,1799.4500000000003,1625.8055133471876,1275.571633902976,1279.3664411084487,1261.020889051266
524.0,1328.35,1254.6164480958391,845.9569712150477,1224.1683260175218,1659.6891781893275
525.0,1151.0,1238.1874323282047,1596.981319509399,1241.186240871541,1620.4702824781043
526.0,1225.4,1281.2034127772326,1298.4491251264376,1588.2264356177268,1304.4250728941086
527.0,1853.7,1271.232694853692,1245.422500989825,1307.556145841954,1414.1556487693458
528.0,1282.3,1415.108889827767,1221.9339309123511,1250.5308507535606,1213.4504215825827
529.0,1271.25,1733.4030599298876,1523.0982478007008,1300.2107618613732,1244.9417883524602
530.0,1491.65,1519.2862169025668,1384.54983110984,1287.7970628300473,1624.929008641139
531.0,1280.2,1634.462685540772,1264.3399908570298,1308.0587876091763,1443.6848207574467
532.0,1218.8,1660.73552590108,1286.348516587917,1656.6207375473568,1231.351001234876
533.0,1274.5,1437.8742425377125,1277.6281454019577,1305.2388052090146,1633.9430261281616
534.0,1503.8,1410.5557322887275,1241.4927773567044,1294.9837670879913,1300.4534369463402
535.0,1289.0,1654.8196026371832,1486.5693397316547,1264.385885362344,1681.4664749559836
536.0,1270.1500000000003,1378.469259952589,1252.160467552372,1235.2287508630868,1311.9201675060456
537.0,1341.3500000000001,1242.4496404013678,1497.9467999555716,1664.8018490436866,1231.0986664255763
538.0,1464.45,1395.7376492909657,1294.099097642332,1552.9832899187886,1607.6810770719803
539.0,1833.1000000000001,1303.3637053857929,1575.5437346607152,1235.1126243932383,1238.43421776244
540.0,1835.45,1707.097470724136,1510.4896744029338,309.2089492184164,1616.2448547571992
541.0,1279.0,1483.5011443260005,1268.200347832152,1314.2642830324314,1239.2696589092482
542.0,1202.45,1273.965151036537,1526.293102890367,1550.1170782642212,1350.137766893868
543.0,1724.9,1287.713650663413,1392.0841016779812,1449.7495272927893,1719.2968566257243
544.0,1792.4,1312.0245219515823,1283.8980881235227,1409.7327808953294,1207.9459510632732
545.0,1772.9,1618.3942689509263,1242.1782388632885,1297.2206411307327,1313.8333831324885
546.0,1581.4,1264.8418117685446,1271.2744021345227,1233.4931316398663,1685.8472410204547
547.0,1202.65,1436.1265089094818,1304.9721396088948,1233.3109218222114,1279.3460045222057
548.0,1254.0,1275.234422068884,1583.6462141742952,1309.5400340914753,1476.7936000387808
549.0,1786.3500000000001,1216.099404208387,1521.60191373145,1307.4313695310268,1243.0796722120344
550.0,1204.2,1645.6085588693568,1284.1292091088203,1522.0077313088084,1413.056138608437
551.0,1825.75,1266.361338369638,1279.2336260587094,1693.0146566213227,1254.289471263176
552.0,1875.0,1207.1204006962269,1142.9833463122463,1444.9829059419246,1198.1540645478074
553.0,1279.3999999999999,1281.565735738797,1398.5257856984404,1264.3604902515542,1218.4092986307005
554.0,1489.9,1247.7064854056473,635.2057023832444,1417.441803126903,1287.052204335031
555.0,1251.55,1316.7096452213973,1303.6583794774012,306.85787133973827,1300.2702478293977
556.0,1209.65,1287.6242860253426,1566.7747423650355,1264.6414878054122,1248.466962247059
557.0,1279.05,1728.4818438607035,1234.7133701301557,1413.3135556544105,1481.6946656988753
558.0,1322.85,1227.4328255245482,1404.8792682904243,1781.2985966430028,1728.1094012796948
559.0,1900.95,1308.8496182597646,1374.5740479716123,1560.399642445486,1301.537134489273
560.0,1192.8,1222.6028544476203,1377.9956052349007,1546.273046450548,1558.135679574746
561.0,1309.6999999999998,1556.8572702873462,1273.6757632720387,1270.10166216386,1268.9146472841012
562.0,1230.95,1246.73091187021,1293.2471591210583,1211.8682289520582,1740.9284130797812
563.0,1331.05,1243.8179175351738,1261.7612284150068,1397.6783681506922,1287.984070635145
564.0,1413.5,1414.93055660873,1256.508339639564,1186.4541989304398,1306.8407133851192
565.0,1742.1500000000003,1474.0589228621354,1471.652726245003,1316.928409456406,1273.56783727193
566.0,1125.7,1312.4812224476043,1500.2732725742685,1643.626112284544,1219.293370798476
567.0,1802.15,1311.1887110749951,1507.295564751725,1279.3055854246404,1236.3113890260795
568.0,1270.5,1196.534833433262,1249.2199449142322,1258.4790686798815,1322.078949172576
569.0,1734.75,1197.4922785672884,1344.111480862373,1267.991749643088,1232.6268951757845
570.0,1250.05,1174.5367316676557,1228.560160795365,1283.3711323721925,1319.5714623331828
571.0,1223.8,1493.682643241785,1273.621569071434,1724.7045690020989,1614.2843162183317
572.0,1860.95,1792.689277331004,1582.5892321194062,1321.7662849752803,1239.0796273549809
573.0,1494.45,1193.9573526815086,1299.34763414963,1247.506550214122,1233.997814857274
574.0,1312.8,1265.9571904312374,1395.2976795553711,1437.9149126493155,1255.5235624956738
575.0,1223.0,1674.9598160615742,1295.3950980865654,1277.231810137322,1319.1801452931857
576.0,1323.25,1477.800494757809,1230.8145869437042,1621.1873618915108,1200.7022319481807
577.0,1834.7,1233.1479754371228,1292.088463628524,1379.8028574536995,1367.1926778064335
578.0,1957.35,1320.2255226710552,1263.54708969613,1501.265891543242,1207.7071560019965
579.0,1250.3,1468.1210450666877,1273.7100790305776,1260.6666608486837,1254.216373394934
580.0,2031.1500000000003,1260.5613182008624,1276.4795404866925,1768.0820988364296,1731.8690692105797
581.0,1652.0000000000002,1660.024228978387,1620.570480242959,1787.993016316816,1283.800864813667
582.0,1730.5,1701.4337702007106,1499.011597964382,1306.4200789864003,1424.105216236546
583.0,1893.15,1255.6515063365173,1528.7240552348258,1789.5866013523355,1277.1711952305272
584.0,1804.6,1200.1166443557331,1253.8363685690863,1247.7044077008843,1462.352127829426
585.0,1204.2,1263.1950524040765,1421.5432067268723,1259.3834079007052,1790.2847594857144
586.0,1284.35,1300.3674319148613,1565.570302309927,1748.5630130036852,1319.9536047239728
587.0,1931.95,1584.6515499156362,1416.937592116311,1700.6303563494844,1259.2187111194555
588.0,1314.2,1250.8199248505398,1227.3697546271896,1664.7834525400062,1235.5728461714623
589.0,1803.1,1270.1131024821038,1599.8624597772384,1174.2377678216462,1284.6445469984012
590.0,1235.9,1279.7770657461697,1256.5675010382952,1211.1594833978515,1237.7394187569998
591.0,1467.8,1308.120005072873,1279.071512629557,1318.927199620768,1443.3987543457024
592.0,1938.45,1581.3416096965689,1297.6097512376884,1791.505238401051,1439.0953010743488
593.0,1618.3,1244.71853337065,1341.085158594271,1693.889491081358,1771.979411598916
594.0,1343.75,1690.8558932735157,1561.3869156842902,1256.9140133401845,1416.2057891414695
595.0,1242.1,1203.894853816598,1527.842113713849,1750.6591825891992,1361.9352013042603
596.0,1205.55,1305.6549015290452,1297.772001117071,1783.226047593428,1718.0300592076792
597.0,1341.45,1441.2958724145542,1511.3296244409787,1866.004884218089,1425.21639269178
598.0,1247.5,1321.0754696300964,1249.1589689200182,1263.8733296394007,1441.6603741531494
599.0,1281.3999999999999,1690.4765812019737,1276.050236980009,1287.9136303128073,1228.033682050055
600.0,1320.7,1265.8105234474967,1272.5741071902787,1268.180324581116,1294.2228036403628
601.0,1278.7500000000002,1290.733444678808,1554.065805074045,1246.9665167598448,1290.9715837502183
602.0,1285.85,1253.3944511007428,1552.9668784979435,1644.4288496510603,1305.3135455807817
603.0,1617.3,1260.5574459944503,1216.3218851921215,1627.4257241747696,1729.173943132515
604.0,1328.8499999999997,1725.2502601187316,1201.4171740212737,1433.110273849346,1695.969792568677
605.0,1475.8,1240.3558717454896,1274.3349309772498,1713.0297809893934,1466.8626966070235
606.0,1719.5,1144.540388903958,1302.041459860052,1302.767033830247,1233.861595757619
607.0,1859.7,1329.1976548401217,1254.439858523373,1708.5482842200652,1240.568812088817
608.0,1249.55,1205.0504920503138,1495.9921086423565,1280.6731166560803,1269.4076056838337
609.0,1813.15,1214.4976641503986,1298.0688629116808,1239.2856368945577,1749.4055248859468
610.0,1232.4,1236.472979293702,1229.3343227243183,1203.8592435717655,1285.8016104264657
611.0,1283.15,1615.648543176867,1254.0641205115076,1278.8802075633391,1284.0693865040687
612.0,1317.85,1662.5719444141787,1555.6007605443765,1630.2057444683967,1324.8467273235394
613.0,1283.05,1224.0766243413525,1274.351979851095,1580.6556641315035,1282.820384049737
614.0,1957.65,1438.4579503978366,1245.2011074627956,1474.8163216649234,1238.514511337767
615.0,1205.05,1264.072301770965,1267.2006288794978,1293.6308943091324,1477.7816578749512
616.0,1333.85,1359.0319838698636,1472.9161787889566,1299.9687543825255,1612.2088836841865
617.0,1257.55,1762.60044604747,1254.6549852601768,1258.9193780428309,1259.7018401076075
618.0,1217.55,1321.8240944161678,1479.6883498962634,1746.3063573069926,1699.0852752196192
619.0,1484.25,1763.5337734516943,1411.6859462010757,1660.5631097144992,1309.583407058251
620.0,1292.05,1242.8747645087587,1261.4563916571933,1707.6331639839727,1669.924333640642
621.0,1322.2999999999997,1740.681753571935,1512.1879463500663,1386.269407280938,1715.9177968945507
622.0,1269.15,1619.7743030393822,1477.2104974887416,1313.6151905754166,1236.8124086852906
623.0,1257.2,1654.5748777371036,1288.7609483988117,1450.1132615045976,1550.4469900474
624.0,1441.75,1251.6439384446976,1292.1081379842149,1699.3481998983234,1318.6762459340166
625.0,1238.1,1467.8473819540234,1270.0178284258404,1252.3466046652393,1252.4623644975948
626.0,1782.05,1226.7395047114258,1259.9757096671417,1669.4719345984386,1462.0169144664142
627.0,1229.25,1635.8560844865594,1282.1795998795874,1217.8479136230412,1653.423035344763
628.0,1255.0,1721.4195841019866,1273.8705669863116,1525.0526485737084,1664.0768995933097
