Time,Value
1945,16860.1
1946,345.77
1947,8439.32
1948,9007.98
1949,17285.1
1950,12704.9
1951,137.513
1952,7826.26
1953,9156.83
1954,13708.6
1955,11521.5
1956,327.769
1957,8818.47
1958,9382.93
1959,16348.6
1960,11937
1961,229.864
1962,8274.76
1963,11498
1964,15120.7
1965,11158
1966,349.685
1967,8072.02
1968,9571.35
1969,16986.1
1970,11545.5
1971,307.547
1972,8077.42
1973,10614.7
1974,17352.6
1975,10785.3
1976,351.388
1977,8792.81
1978,8491.35
1979,19088.2
1980,11148
1981,323.266
1982,8307.5
1983,10159.5
1984,16802.6
1985,10760.7
1986,437.383
1987,8599.13
1988,9662.3
1989,19715.1
1990,11159.6
1991,185.731
1992,8431.5
1993,10757.3
1994,15087.1
1995,11374
1996,405.156
1997,8484.43
1998,9909.59
1999,16550.3
2000,11721
2001,160.909
2002,7973.96
2003,9008.99
2004,17213.7
2005,17102.9
2006,373.433
2007,8836.89
2008,8872.62
2009,17061.2
2010,13117.1
2011,190.947
2012,7726.94
2013,10521.9
2014,22455.9
2015,18973.5
2016,368.232
2017,8157.8
2018,9582.77
2019,21910.1
2020,25700.1
2021,255.801
2022,6305.44
2023,9037.05
2024,22736
2025,36071.6
2026,423.794
2027,7538.64
2028,9153.15
2029,24125.6
2030,38907.1
2031,279.155
2032,8062.95
2033,8615.57
2034,22837.6
2035,29786.9
2036,365.778
2037,7835.34
2038,7608.29
2039,19157.9
2040,33306.6
2041,376.441
2042,7874.87
2043,6843.8
2044,21314
2045,32785.8
2046,342.714
2047,8162.19
2048,6547.88
2049,25368.9
2050,25852.2
2051,105.672
2052,7055.11
2053,9606.27
2054,19959.9
2055,21782.3
2056,296.317
2057,8228.11
2058,8575.04
2059,19707.3
2060,22556.8
2061,52.9401
2062,6631.8
2063,9618.26
2064,16367.5
2065,15762.1
2066,322.879
2067,8619.2
2068,9175.8
2069,17607.1
2070,12834.4
2071,151.261
2072,8004.18
2073,9301.79
2074,13925.6
2075,11476.3
2076,328.981
2077,8914.01
2078,9467.07
2079,16495.2
2080,11330.2
2081,212.823
2082,8041.91
2083,11653.6
2084,15325.3
2085,11151.7
2086,346.473
2087,8499.22
2088,9432.46
2089,16739.6
2090,11459.4
2091,287.064
2092,8415.04
2093,10511
2094,17182.9
2095,10821.2
2096,383.145
2097,8668.73
2098,8708.94
2099,19577.4
2100,11137.9
2101,308.309
2102,8266.98
2103,10139.9
2104,16770.1
2105,10792.7
2106,443.391
2107,8287.54
2108,9542.84
2109,19471.4
2110,11118.6
2111,206.122
2112,8311.18
2113,10555.3
2114,14803.8
2115,11606.1
2116,390.371
2117,9923.87
2118,10093.6
2119,16857.6
2120,11785.8
2121,157.096
2122,9084.5
2123,9119.22
2124,17424.3
2125,17281.1
2126,381.538
2127,8553.88
2128,8908.16
2129,17129.5
2130,14003
2131,206.581
2132,7785.04
2133,10464.7
2134,22333.8
2135,18878.3
2136,346.624
2137,7927.18
2138,9663.99
2139,22095.8
2140,24033.2
2141,256.958
2142,6615.31
2143,9052.33
2144,22774.5
2145,34735.8
2146,408.104
2147,7519.16
2148,9169.2
2149,24167.9
2150,37313.4
2151,290.104
2152,7979.7
2153,8519.77
2154,22583.7
2155,29780.2
2156,363.005
2157,7727.28
2158,7384.87
2159,18595.3
2160,31514.9
2161,364.748
2162,8248.16
2163,6944.79
2164,21628.5
2165,35195.7
2166,350.156
2167,8078.9
2168,6345
2169,24582.8
2170,27673
2171,87.7763
2172,7030.47
2173,9754.53
2174,20268
2175,22467.2
2176,312.191
2177,8237.64
2178,8539
2179,19624.5
2180,20654.4
2181,53.3755
2182,6523.11
2183,9595.83
2184,16329.4
2185,13307.9
2186,304.638
2187,8391.04
2188,9253.39
2189,17756
2190,12439.3
2191,144.321
2192,7777.78
2193,9791.59
2194,14658.9
2195,11273.3
2196,334.139
2197,8393.97
2198,9358.07
2199,16305.3
2200,11248.1
2201,238.854
2202,8139.03
2203,11702.4
2204,15389.5
2205,11141.9
2206,345.436
2207,8953.16
2208,9614.75
2209,17063.2
2210,11411.5
2211,283.002
2212,8264.92
2213,10670.7
2214,17444.1
2215,10873.1
2216,398.501
2217,8757.83
2218,8568.64
2219,19262
2220,11228
2221,323.777
2222,8797.26
2223,10042.6
2224,16609.1
2225,10822.2
2226,438.843
2227,7850.3
2228,9478.58
2229,19340.2
2230,11151.8
2231,185.939
2232,8938.61
2233,10345.6
2234,14509.7
2235,12570.1
2236,383.78
2237,9037.19
2238,10252.8
2239,17123.5
2240,12521.4
2241,158.362
2242,8942.4
2243,9066.01
2244,17322.6
2245,14902.9
2246,389.324
2247,8743.8
2248,8994.19
2249,17294.9
2250,15975.7
2251,177.993
2252,8002.15
2253,10514.1
2254,22439.1
2255,18940.8
2256,376.033
2257,8249.28
2258,9695.78
2259,22168.5
2260,22463.8
2261,227.913
2262,6602.71
2263,9168.51
2264,23066.8
2265,31787.1
2266,389.215
2267,7779.01
2268,9286.65
2269,24477.5
2270,37619.8
2271,299.758
2272,8143.78
2273,8391.33
2274,22243.2
2275,30668.6
2276,351.18
2277,6988.97
2278,7166.01
2279,18044.2
2280,33511.4
2281,363.339
2282,7813.01
2283,6875.82
2284,21413.7
2285,34680.4
2286,337.377
2287,8937.9
2288,6488.95
2289,25140.6
2290,27848.9
2291,97.3683
2292,7125.72
2293,9566.98
2294,19878.3
2295,22777.2
2296,306.312
2297,8717.07
2298,8528.03
2299,19599.3
2300,18840
2301,59.5676
2302,6530.94
2303,9334.89
2304,15885.3
2305,12222.9
2306,325.752
2307,8269.96
2308,9238.96
2309,17728.3
2310,14537.4
2311,160.796
2312,7800.8
2313,9833.32
2314,14721.4
2315,11039.6
2316,324.092
2317,7973.31
2318,9333.22
2319,16262
2320,12098.3
2321,222.274
2322,8516.97
2323,11718.7
2324,15410.9
2325,11153.2
2326,352.572
2327,9350.33
2328,9583.5
2329,17007.7
2330,11460.6
2331,296.72
2332,8368.69
2333,10509.3
2334,17180.2
2335,10798.3
2336,435.973
2337,8619.75
2338,8514.76
2339,19140.9
2340,11228.9
2341,300.689
2342,8391.78
2343,9815.15
2344,16233
2345,10811.9
2346,437.049
2347,8433.11
2348,9421.41
2349,19223.6
2350,11118.4
2351,192.192
2352,8867.09
2353,10359.2
2354,14528.7
2355,12608.3
2356,397.439
2357,9345.2
2358,10035.2
2359,16760.1
2360,12678.7
2361,172.555
2362,8766.06
2363,9014.69
2364,17224.6
2365,13721.2
2366,409.504
2367,8367.71
2368,8938.08
2369,17187
2370,17667.3
2371,194.086
2372,7974.79
2373,10450.9
2374,22304.4
2375,18616.4
2376,341.316
2377,8705.75
2378,9810.55
2379,22430.9
2380,20848.6
2381,223.587
2382,6808.99
2383,9130.29
2384,22970.6
2385,29468.6
2386,408.577
2387,7853.72
2388,9248.01
2389,24375.7
2390,39674.6
2391,308.632
2392,8058.43
2393,8295.77
2394,21989.9
2395,29785.2
2396,232.064
2397,7279.22
2398,6931.96
2399,17454.9
2400,31417.4
2401,335.517
2402,7826.63
2403,7063.02
2404,21996.7
2405,33969.9
2406,329.377
2407,8627.67
2408,6516.15
2409,25245.9
2410,29465.8
2411,85.3714
2412,6937.74
2413,9718.81
2414,20193.8
2415,23093.3
2416,303.381
2417,8593.57
2418,8529.6
2419,19602.9
2420,17224.7
2421,57.6162
2422,6363.17
2423,8976.09
2424,15274.7
2425,12633.7
2426,334.439
2427,8233
2428,9000.76
2429,17271.3
2430,18090.5
2431,143.762
2432,7119.38
2433,9787.2
2434,14652.3
2435,11227.1
2436,332.688
2437,8629.63
2438,9166.86
2439,15972.1
2440,13528.5
2441,216.147
2442,8557.54
2443,12136.8
2444,15960.7
2445,11144.4
2446,362.681
2447,8705.11
2448,9732.81
2449,17272.7
2450,11537.8
2451,282.659
2452,8321.26
2453,10362.9
2454,16940.9
2455,10904.4
2456,438.289
2457,8227.36
2458,8470.56
2459,19041.5
2460,11156.3
2461,310.898
2462,8196.39
2463,9776.18
2464,16168.6
2465,10806.1
2466,432.011
2467,9121.31
2468,9275.21
2469,18925.3
2470,11153
2471,197.326
2472,8479.7
2473,10100.9
2474,14166.5
2475,11768.9
2476,394.226
2477,9369.06
2478,9980.35
2479,16668.5
2480,12200
2481,186.075
2482,9232.19
2483,9204.75
2484,17587.7
2485,13528.3
2486,391.225
2487,8026.49
2488,8913.77
2489,17140.3
2490,16265.2
2491,182.439
2492,7921.65
2493,10419.4
2494,22237
2495,19347.4
2496,340.605
2497,8645.36
2498,9789.36
2499,22382.5
2500,19335
2501,209.483
2502,7809.28
2503,9047.75
2504,22762.9
2505,30271.4
2506,408.072
2507,8336.59
2508,9164.56
2509,24155.7
2510,41048.3
2511,305.712
2512,7892.86
2513,8214.67
2514,21775
2515,29266.4
2516,251.173
2517,7419.2
2518,6922.84
2519,17431.9
2520,31649.1
2521,306.081
2522,7812.99
2523,7186.18
2524,22380.2
2525,34196.7
2526,342.724
2527,8619.98
2528,6671.43
2529,25847.6
2530,29208.8
2531,82.0932
2532,6988.94
2533,9815.26
2534,20394.2
2535,22883.4
2536,308.978
2537,8693.67
2538,8603.25
2539,19772.1
2540,18280.3
2541,62.0927
2542,6169.34
2543,8896.58
2544,15139.4
2545,13285.1
2546,326.754
2547,8060.7
2548,8934
2549,17143.2
2550,19833.4
2551,152.206
2552,7128.57
2553,9587.33
2554,14353.1
2555,11183.7
2556,317.445
2557,8747.35
2558,9402.05
2559,16381.9
2560,12669
2561,231.464
2562,8447.45
2563,12276.1
2564,16144
2565,11145.1
2566,354.844
2567,8382.56
2568,9361.28
2569,16613.3
2570,11514.8
2571,300.35
2572,8381.56
2573,10502.6
2574,17169.3
2575,10852.7
2576,439.707
2577,8522.45
2578,8360.13
2579,18793.3
2580,11076.7
2581,282.422
2582,8567.37
2583,9781.55
2584,16177.5
2585,11013.3
2586,429.849
2587,8745.62
2588,9363.27
2589,19105
2590,11195.9
2591,206.557
2592,8256.01
2593,9943.59
2594,13945.8
2595,12276.7
2596,409.828
2597,9142.57
2598,9842.37
2599,16438.1
2600,12690.8
2601,163.626
2602,8608.15
2603,9305.49
2604,17780.2
2605,14234.3
2606,396.872
2607,8228.8
2608,9005.41
2609,17316.5
2610,14757.7
2611,174.24
2612,7731.21
2613,10575.2
2614,22569.6
2615,20477.7
2616,345.135
2617,10024.4
2618,9870.59
2619,22568.2
2620,20143.9
2621,204.104
2622,7933.72
2623,8959.09
2624,22539.9
2625,32825.4
2626,437.991
2627,7501.38
2628,9074.92
2629,23919.5
2630,39133.3
2631,310.751
2632,7834.03
2633,8122.55
2634,21530.8
2635,29604.5
2636,295.303
2637,7449.92
2638,6757.18
2639,17014.8
2640,35697.5
2641,330.453
2642,7933.61
2643,7260.07
2644,22610.4
2645,32567.3
2646,343.95
2647,8586.63
2648,6758.7
2649,26185.7
2650,28122.6
2651,89.0256
2652,6777.11
2653,9525.9
2654,19792.9
2655,20896.6
2656,295.738
2657,8553.55
2658,8463.78
2659,19451.6
2660,20849.3
2661,58.6255
2662,6639.73
2663,8819.11
2664,15007.6
2665,11939.4
2666,339.75
2667,8071.18
2668,9047.68
2669,17361.3
2670,20716.7
2671,146.635
2672,7679.97
2673,9668.59
2674,14474.8
2675,10987.2
2676,323.211
2677,8783.25
2678,9539.73
2679,16621.8
2680,11814.9
2681,232.718
2682,8393.09
2683,12046.2
2684,15841.6
2685,11120.4
2686,345.974
2687,8418.8
2688,9297.04
2689,16499.3
2690,11506.6
2691,279.815
2692,8184.84
2693,10420.7
2694,17035.4
2695,10778.8
2696,443.665
2697,8411.27
2698,8391.78
2699,18864.4
2700,11125.8
2701,271.755
2702,8164.24
2703,9753.89
2704,16131.7
2705,10976.5
2706,435.343
2707,8799.64
2708,9212.54
2709,18797.4
2710,11295
2711,223.165
2712,8155.37
2713,9920.28
2714,13913.2
2715,13179.3
2716,399.391
2717,8042.5
2718,9753.93
2719,16290.4
2720,12925
2721,185.593
2722,8382.76
2723,9202.85
2724,17584.1
2725,15047.7
2726,376.268
2727,8791.65
2728,9035.33
2729,17374
2730,13456.8
2731,183.335
2732,7692.62
2733,10571.3
2734,22561.2
2735,20213.8
2736,349.979
2737,10720
2738,9718.73
2739,22221
2740,25522.5
2741,217.11
2742,6894.32
2743,9006.48
2744,22659.1
2745,32180.8
2746,416.696
2747,7664.1
2748,9122.83
2749,24045.7
2750,37315.1
2751,302.158
2752,7926.89
2753,8068.27
2754,21386.9
2755,30281.3
2756,310.347
2757,7410.58
2758,6707.03
2759,16888.5
2760,40292.1
2761,331.17
2762,7922.93
2763,7140.61
2764,22238.3
2765,29497.1
2766,356.225
2767,8461.81
2768,6647.63
2769,25755.3
2770,28832.2
2771,82.6663
2772,6779.3
2773,9207.95
2774,19132.3
2775,17776.5
2776,304.87
2777,8605.59
2778,8603.25
2779,19772.1
2780,22803.1
2781,61.4689
2782,6319.28
2783,8976.09
2784,15274.7
2785,12228.8
2786,336.553
2787,8245.93
2788,9154.14
2789,17565.6
2790,19600
2791,148.196
2792,7729.82
2793,9694.95
2794,14514.2
2795,11072.3
2796,328.438
2797,8688.14
2798,9342.78
2799,16278.6
2800,11493.7
2801,251.274
2802,8322.94
2803,12160
2804,15991.2
2805,11113.9
2806,352.576
2807,8449.83
2808,9178.98
2809,16289.8
2810,11422.7
2811,303.265
2812,8178.79
2813,10202.3
2814,16678.3
2815,10766.7
2816,432.216
2817,8984.83
2818,8510.28
2819,19130.8
2820,11120.4
2821,269.11
2822,8183.46
2823,9767.49
2824,16154.2
2825,10961.2
2826,432.439
2827,8856.59
2828,9231.93
2829,18837
2830,11303.3
2831,209.806
2832,7781.83
2833,9943.59
2834,13945.8
2835,12513.7
2836,406.993
2837,8460.83
2838,9829.99
2839,16417.4
2840,12984.7
2841,173.029
2842,9160.67
2843,9235.16
2844,17645.9
2845,14685
2846,374.746
2847,8613.66
2848,9177.48
2849,17647.4
2850,13316.4
2851,177.103
2852,8001.06
2853,10484.5
2854,22375.9
2855,18928.8
2856,373.03
2857,9646.68
2858,9912.96
2859,22665.1
2860,27343.2
2861,204.748
2862,6745.52
2863,8959.09
2864,22539.9
2865,31750.8
2866,423.602
2867,7833.68
2868,9074.92
2869,23919.5
2870,35915.1
2871,324.705
2872,7874.43
2873,8166.41
2874,21647
2875,29893.7
2876,335.824
2877,7006.95
2878,6916.76
2879,17416.6
2880,37151.5
2881,348.694
2882,7934.99
2883,6915.23
2884,21536.4
2885,25870.8
2886,339.722
2887,8245.65
2888,6503.68
2889,25197.6
2890,29081.2
2891,92.9752
2892,6673.61
2893,9090.06
2894,18887.3
2895,18444
2896,286.378
2897,8230.25
2898,8584.44
2899,19728.9
2900,23070.3
2901,60.4179
2902,6316.84
2903,9267.61
2904,15770.8
2905,11982
2906,328.944
2907,8759.98
2908,9130.69
2909,17520.6
2910,17954.6
2911,156.813
2912,8375.91
