Time,Value
3825,10.3886
3826,10.1871
3827,9.14714
3828,10.1257
3829,10.8
3830,6.42571
3831,5.70143
3832,5.31
3833,5.92429
3834,6.32571
3835,6.30714
3836,6.32286
3837,6.02
3838,6.05714
3839,5.81857
3840,5.20429
3841,4.47
3842,3.93571
3843,2.78143
3844,4.12857
3845,3.54429
3846,4.88571
3847,4.94
3848,5.81429
3849,6.56429
3850,6.7
3851,5.54143
3852,6.14143
3853,5.11857
3854,6.08
3855,5.43143
3856,4.6
3857,5.24286
3858,4.75857
3859,4.19143
3860,3.35286
3861,3.16714
3862,5.63
3863,5.15857
3864,5.22714
3865,6.48714
3866,6.09714
3867,5.76
3868,5.44571
3869,4.84286
3870,6.06571
3871,5.47571
3872,4.91143
3873,6.10857
3874,7.45714
3875,8.75571
3876,7.94286
3877,7.51714
3878,7.85286
3879,7.99286
3880,6.71857
3881,5.79
3882,4.07571
3883,2.89429
3884,2.19
3885,4.37714
3886,4.80571
3887,5
3888,6.00857
3889,5.90857
3890,5.78429
3891,6.04714
3892,4.38143
3893,3.20429
3894,3.93
3895,3.06286
3896,3.06286
3897,3.99571
3898,5.23286
3899,4.12714
3900,5.78286
3901,5.72143
3902,6.59571
3903,8.35857
3904,7.42571
3905,6.36571
3906,6.42143
3907,5.58
3908,5.85857
3909,4.83
3910,4.36
3911,5.25571
3912,5.23
3913,6.84286
3914,6.74
3915,5.60286
3916,5.25714
3917,5.66571
3918,4.77
3919,4.57
3920,3.26714
3921,4.05571
3922,4.38857
3923,5.03571
3924,3.45714
3925,4.86429
3926,4.55714
3927,5.06
3928,6.74143
3929,6.99
3930,6.70571
3931,7.74286
3932,8.55286
3933,9.27143
3934,8.71429
3935,11.5443
3936,10.9829
3937,10.9071
3938,10.0529
3939,8.18286
3940,7.46429
3941,7.92286
3942,2.61857
3943,2.69571
3944,3.18286
3945,4.33571
3946,3.98857
3947,5.00143
3948,6.41286
3949,5.63857
3950,5.76143
3951,5.76571
3952,4.72714
3953,4.81857
3954,4.68714
3955,2.73286
3956,2.71286
3957,3.99
3958,3.20571
3959,2.84143
3960,3.11143
3961,2.23
3962,1.97
3963,2.97857
3964,1.69429
3965,1.80714
3966,2.74286
3967,2.72714
3968,3.20143
3969,4.28143
3970,3.27286
3971,3.42143
3972,3.77143
3973,2.88
3974,2.53429
3975,2.36
3976,1.28
3977,1.33857
3978,0.977143
3979,0.542857
3980,0.69
3981,1.82
3982,1.71571
3983,1.80429
3984,1.78286
3985,1.94
3986,2.13714
3987,2.74286
3988,2.07
3989,2.00571
3990,2.17714
3991,4.00286
3992,5.91429
3993,7.51429
3994,6.72143
3995,6.58143
3996,6.94
3997,7.16571
3998,7.14857
3999,6.02429
4000,4.72
4001,4.72143
4002,4.40429
4003,4.15143
4004,4.05857
4005,2.48714
4006,1.54286
4007,1.19571
4008,1.86571
4009,2.13286
4010,2.01429
4011,1.80857
4012,1.53429
4013,1.53429
4014,1.57714
4015,1.70143
4016,2.22143
4017,2.10286
4018,1.93857
4019,2.53714
4020,2.76286
4021,4.05286
4022,3.67714
4023,2.96143
4024,2.96143
4025,3.49143
4026,2.89286
4027,4.28143
4028,2.95
4029,3.59857
4030,4.82429
4031,4.82429
4032,4.27143
4033,4.38857
4034,2.92286
4035,4.36286
4036,3.70286
4037,2.40571
4038,3.64571
4039,4.06
4040,4.08571
4041,5.41429
4042,4.20429
4043,4.73
4044,6.37
4045,5.55286
4046,5.55
4047,6.17
4048,5.50714
4049,5.48
4050,4.48571
4051,4.02571
4052,3.67571
4053,4.22
4054,3.45714
4055,3.20143
4056,3.69571
4057,3.92143
4058,4.03571
4059,4.02571
4060,4.23429
4061,4.26286
4062,4.29286
4063,4.62714
4064,4.53429
4065,4.02571
4066,5.01857
4067,4.21429
4068,5.32857
4069,4.74
4070,3.92714
4071,4.17143
4072,3.45286
4073,2.86286
4074,2.57
4075,1.49429
4076,1.77286
4077,1.82857
4078,2.81
4079,3.00143
4080,2.97571
4081,3.04571
4082,3.03286
4083,3.01571
4084,3.36571
4085,2.31857
4086,2.17143
4087,2.20143
4088,2.27571
4089,2.73286
4090,4.16143
4091,5.62571
4092,6.10286
4093,6.49286
4094,6.34
4095,7.69429
4096,7.34571
4097,6.36857
4098,5.02429
4099,5.98143
4100,6.34714
4101,7.03571
4102,7.13714
4103,8.09286
4104,7.38
4105,6.78286
4106,6.50286
4107,6.77429
4108,6.96429
4109,6.91429
4110,8.06
4111,8.06
4112,10.3
4113,10.6614
4114,10.5629
4115,9.89714
4116,8.68714
4117,7.17714
4118,8.02857
4119,6.06429
4120,5.18429
4121,4.14429
4122,4.33286
4123,4.86429
4124,5.77571
4125,5.22714
4126,5.31571
4127,6.05286
4128,6.36143
4129,5.68143
4130,5.63571
4131,3.97
4132,3.79714
4133,3.26571
4134,2.59286
4135,3.09714
4136,4.13143
4137,4.34
4138,4.68571
4139,6.79143
4140,6.99714
4141,6.62857
4142,7.14857
4143,6.94429
4144,6.24857
4145,6.61571
4146,5.88
4147,6.15
4148,5.50714
4149,5.31714
4150,5.42286
4151,5.48714
4152,5.13286
4153,3.88714
4154,4.38143
4155,5.54
4156,4.50714
4157,4.77857
4158,5.55714
4159,7.88
4160,9.24714
4161,8.52
4162,8.43857
4163,8.64571
4164,8.40429
4165,7.90286
4166,6.52571
4167,6.21714
4168,6.81143
4169,6.06143
4170,6.32571
4171,6.42143
4172,8.08
4173,7.59571
4174,7.10286
4175,8.29286
4176,9.41143
4177,9.83571
4178,9.57286
4179,8.5
4180,9.20429
4181,8.40143
4182,6.80857
4183,5.87857
4184,7.56286
4185,7.15429
4186,6.95429
4187,6.85857
4188,9.18429
4189,9.58714
4190,9.34429
4191,7.74429
4192,7.36286
4193,7.40429
4194,7.10286
4195,7.02286
4196,8.80714
4197,9.16571
4198,8.16286
4199,10.4857
4200,10.2229
4201,9.57714
4202,8.89
4203,7.06286
4204,7.34571
4205,9.20857
4206,8.64286
4207,8.56714
4208,8.72143
4209,7.97571
4210,8.94286
4211,8.84714
4212,7.97571
4213,7.68571
4214,7.57857
4215,6.99714
4216,6.58714
4217,5.38143
4218,4.88429
4219,4.13429
4220,3.74714
4221,4.55857
4222,5.26429
4223,5.56
4224,5.39286
4225,7.01571
4226,7.03714
4227,6.62143
4228,5.91
4229,5.49714
4230,5.30286
4231,5.28
4232,4.2
4233,4.07571
4234,4.86857
4235,4.51286
4236,5.05714
4237,6.48429
4238,7.77714
4239,7.24714
4240,8.49
4241,7.41571
4242,8.56
4243,8.69714
4244,8.69143
4245,7.96714
4246,8.22286
4247,8.42286
4248,8.59429
4249,9.76429
4250,11.0271
4251,10.6557
4252,10.57
4253,10.7043
4254,9.07714
4255,9.07571
4256,6.78429
4257,5.77143
4258,4.95
4259,5.25
4260,5.20143
4261,7.58714
4262,7.99429
4263,8.31714
4264,7.96429
4265,8.59429
4266,7.71429
4267,7.44429
4268,5.72286
4269,6.56714
4270,6.82571
4271,6.25429
4272,6.01571
4273,7.4
4274,7.38
4275,7.28429
4276,7.26
4277,7.30571
4278,9.16143
4279,9.08714
4280,7.69429
4281,8.92714
4282,9.53429
4283,8.33143
4284,7.22857
4285,6.46571
4286,5.39857
4287,5.41571
4288,4.84571
4289,6.62714
4290,6.02857
4291,6.45286
4292,5.04857
4293,5.77857
4294,6.27286
4295,6.59571
4296,5.10429
4297,6.31429
4298,7.15143
4299,7.86429
4300,7.93143
4301,7.42857
4302,6.71571
4303,6.95714
4304,7.30143
4305,7.71571
4306,7.72571
4307,8.55143
4308,10.2157
4309,10.4986
4310,9.16143
4311,8.22714
4312,6.77714
4313,7.13286
4314,6.27857
4315,4.27571
4316,5.12143
4317,5.33429
4318,5.83714
4319,6.54571
4320,5.49429
4321,6.14286
4322,6.80429
4323,5.79714
4324,6.48143
4325,5.34714
4326,4.92286
4327,5.68857
4328,4.67286
4329,4.52714
4330,6.43571
4331,5.72857
4332,6.11857
4333,5.95
4334,5.18286
4335,5.10429
4336,5.77571
4337,4.91
4338,4.91286
4339,5.06429
4340,6.32286
4341,6.41571
4342,6.31143
4343,6.30714
4344,6.02286
4345,7.67143
4346,7.64857
4347,6.43857
4348,7.26857
4349,8.19
4350,7.77143
4351,6.76
4352,4.94143
4353,5.60143
4354,6.41571
4355,6.26143
4356,5.40571
4357,5.77286
4358,5.61714
4359,6.88143
4360,6.34857
4361,7.18143
4362,6.58286
4363,6.63571
4364,5.68
4365,6.04143
4366,5.39714
4367,6.32429
4368,5.07
4369,4.96
4370,4.81714
4371,6.94429
4372,7.12
4373,6.08571
4374,4.94
4375,4.28857
4376,4.32714
4377,4.3
4378,1.326
4379,1.13333
4380,1.17
4381,343811
4382,346368
4383,351175
4384,356049
4385,362593
4386,363003
4387,359803
4388,356761
4389,358488
4390,357069
4391,354546
4392,350533
4393,352745
4394,361492
4395,369120
4396,378794
4397,398924
4398,415877
4399,432605
4400,440308
4401,440112
4402,438040
4403,432753
4404,416153
4405,403539
4406,400970
4407,399859
4408,400087
4409,396606
4410,385625
4411,374083
4412,364680
4413,358546
4414,355029
4415,353246
4416,357595
4417,360330
4418,370230
4419,376939
4420,376035
4421,376199
4422,379964
4423,380901
4424,385607
4425,381529
4426,378937
4427,383945
4428,387754
4429,388624
4430,385738
4431,381999
4432,381979
4433,379196
4434,374342
4435,371659
4436,370739
4437,368055
4438,365711
4439,364598
4440,357105
4441,344451
4442,333936
4443,328347
4444,322793
4445,318588
4446,320155
4447,321383
4448,322101
4449,320370
4450,328009
4451,339832
4452,350870
4453,354187
4454,355435
4455,356192
4456,354602
4457,352652
4458,349214
4459,345085
4460,341123
4461,337710
4462,335142
4463,334561
4464,325173
4465,316863
4466,305747
4467,300872
4468,292454
4469,285778
4470,281397
4471,285289
4472,286458
4473,285734
4474,284620
4475,290929
4476,295196
4477,293944
4478,287699
4479,284280
4480,285124
4481,288144
4482,289162
4483,288763
4484,292643
4485,293609
4486,296350
4487,297599
4488,293105
4489,286625
4490,287369
4491,285442
4492,287771
4493,285293
4494,282048
4495,279793
4496,278490
4497,274622
4498,269618
4499,266303
4500,268859
4501,271545
4502,276137
4503,281978
4504,281183
4505,283531
4506,285990
4507,282552
4508,281095
4509,280105
4510,274642
4511,277896
4512,282008
4513,286750
4514,292419
4515,296045
4516,297028
4517,300487
4518,302369
4519,306602
4520,305945
4521,307100
4522,308222
4523,318396
4524,333596
4525,345505
4526,354379
4527,360380
4528,361908
4529,364644
4530,366041
4531,372976
4532,383316
4533,392176
4534,400213
4535,408767
4536,419332
4537,426052
4538,423983
4539,416852
4540,409621
4541,400470
4542,393057
4543,386838
4544,377293
4545,368150
4546,367750
4547,372166
4548,385308
4549,398544
4550,413988
4551,428473
4552,442151
4553,448299
4554,449820
4555,449771
4556,450592
4557,447767
4558,446695
4559,448402
4560,454322
4561,462776
4562,472173
4563,484380
4564,496088
4565,506580
4566,515111
4567,522289
4568,528703
4569,531905
4570,531571
4571,529505
4572,527850
4573,527499
4574,526850
4575,525142
4576,526641
4577,532314
4578,540900
4579,548124
4580,552221
4581,552303
4582,551042
4583,548540
4584,546843
4585,546760
4586,546023
4587,545689
4588,546253
4589,546999
4590,546369
4591,540593
4592,529842
4593,517859
4594,507414
4595,498875
4596,491846
4597,488579
4598,490561
4599,498484
4600,509463
4601,518988
4602,529475
4603,541122
4604,550183
4605,552414
4606,548915
4607,545978
4608,540143
4609,531842
4610,524415
4611,520195
4612,521578
4613,527258
4614,533947
4615,540251
4616,550455
4617,556496
4618,555066
4619,545075
4620,532005
4621,522316
4622,520042
4623,514423
4624,510245
4625,503370
4626,498303
4627,489514
4628,478501
4629,465727
4630,458018
4631,450727
4632,447548
4633,449367
4634,454142
4635,452933
4636,449608
4637,444391
4638,434163
4639,418256
4640,400277
4641,385308
4642,376124
4643,369331
4644,361403
4645,358008
4646,360888
4647,367037
4648,369271
4649,370365
4650,364842
4651,360109
4652,356251
4653,353796
4654,348896
4655,343474
4656,342526
4657,348165
4658,350695
4659,351186
4660,354562
4661,356257
4662,361696
4663,361548
4664,356504
4665,355009
4666,355672
4667,350071
4668,350646
4669,356909
4670,362671
4671,370572
4672,374328
4673,376074
4674,384858
4675,387732
4676,386640
4677,387616
4678,387331
4679,387957
4680,390085
4681,384308
4682,382905
4683,379849
4684,372477
4685,365690
4686,362538
4687,356476
4688,351653
4689,344576
4690,338782
4691,340349
4692,345892
4693,348822
4694,353535
4695,357561
4696,361875
4697,365909
4698,367234
4699,361971
4700,356221
4701,353082
4702,357352
4703,359591
4704,356884
4705,352454
4706,353596
4707,347689
4708,341149
4709,336173
4710,333221
4711,338402
4712,346668
4713,355960
4714,371796
4715,386871
4716,399028
4717,412605
4718,422020
4719,427683
4720,428945
4721,426466
4722,422522
4723,418499
4724,413753
4725,411181
4726,413550
4727,421382
4728,432982
4729,440445
4730,448196
4731,450428
4732,445550
4733,430986
4734,411679
4735,396740
4736,393918
4737,392905
4738,393158
4739,394546
4740,397890
4741,399328
4742,400056
4743,394157
4744,387302
4745,384370
4746,383158
4747,384521
4748,389688
4749,400063
4750,414793
4751,429678
4752,443441
4753,454199
4754,463204
4755,466903
4756,457712
4757,445237
4758,435247
4759,425731
4760,417804
4761,411327
4762,408221
4763,410200
4764,413512
4765,414115
4766,415506
4767,414251
4768,416435
4769,422399
4770,430137
4771,433968
4772,430889
4773,427063
4774,435817
4775,441026
4776,441019
4777,437375
4778,434122
4779,439365
4780,451146
4781,457407
4782,464758
4783,475196
4784,490263
4785,510554
4786,530538
4787,543881
4788,551135
4789,555806
4790,561636
4791,563857
4792,559691
4793,545608
4794,525829
4795,503743
4796,479885
4797,450333
4798,426425
4799,404943
4800,386643
4801,370602
4802,368006
4803,369766
4804,374848
4805,370679
4806,369702
4807,371983
4808,374259
4809,366915
4810,355785
4811,343979
4812,340760
4813,335896
4814,328953
4815,320719
4816,323667
4817,335090
4818,342496
4819,344573
4820,347978
4821,348066
4822,348230
4823,340570
4824,328163
4825,321580
4826,323110
4827,318971
4828,318799
4829,322207
4830,318159
4831,315821
4832,318506
4833,316615
4834,312029
4835,309484
4836,306813
4837,306582
4838,305364
4839,301215
4840,297100
4841,296958
4842,298009
4843,299481
4844,303792
4845,308739
4846,314247
4847,320284
4848,326761
4849,330079
4850,335142
4851,336580
4852,338691
4853,340078
4854,335625
4855,332206
4856,332609
4857,325666
4858,322328
4859,319635
4860,320335
4861,325047
4862,328423
4863,324704
4864,328108
4865,336077
4866,342815
4867,345335
4868,342630
4869,337300
4870,334274
4871,334687
4872,336700
4873,337059
4874,335691
4875,336729
4876,337915
4877,343245
4878,346199
4879,343837
4880,343415
4881,346252
4882,350442
4883,356383
4884,363916
4885,371482
4886,377884
4887,385940
4888,393522
4889,397993
4890,399735
4891,394253
4892,386598
4893,378978
4894,377126
4895,375769
4896,378656
4897,386553
4898,399718
4899,414748
4900,437576
4901,451394
4902,464615
4903,475236
4904,482339
4905,492015
4906,501392
4907,504660
4908,507992
4909,504145
4910,503373
4911,508315
4912,508123
4913,504425
4914,499533
4915,489885
4916,480086
4917,473319
4918,468032
4919,467681
4920,476378
4921,489432
4922,508983
4923,532582
4924,547262
4925,551499
4926,547464
4927,536883
4928,526343
4929,522659
4930,520978
4931,521289
4932,524090
4933,529688
4934,535090
4935,540393
4936,535104
4937,528196
4938,528052
4939,533434
4940,539168
4941,545077
4942,547278
4943,551739
4944,555621
4945,553720
4946,550836
4947,552186
4948,556776
4949,563866
4950,570855
4951,579646
4952,589895
4953,597263
4954,595954
4955,588622
4956,578085
4957,566314
4958,553161
4959,541728
4960,531754
4961,526605
4962,526724
4963,531322
4964,539515
4965,548756
4966,558508
4967,570646
4968,579085
4969,578183
4970,573843
4971,567639
4972,562781
4973,557535
4974,547464
4975,541770
4976,540189
4977,543842
4978,546599
4979,553394
4980,557915
4981,564620
4982,568620
4983,576127
4984,579143
4985,576473
4986,562802
4987,544457
4988,527732
4989,514278
4990,501882
4991,483847
4992,473363
4993,471907
4994,474707
4995,471117
4996,465482
4997,463103
4998,467639
4999,472381
5000,472904
5001,469840
5002,476128
5003,484619
5004,483690
5005,478148
5006,469539
5007,460073
5008,449572
5009,432641
5010,417050
5011,403650
5012,396357
5013,392018
5014,388987
5015,394515
5016,404918
5017,412867
5018,423651
5019,431511
5020,434137
5021,435163
5022,434931
5023,431956
5024,423893
5025,414559
5026,405717
5027,398377
5028,393596
5029,390991
5030,386210
5031,382447
5032,376732
5033,366161
5034,356911
5035,351554
5036,345746
5037,344317
5038,345071
5039,348349
5040,355211
5041,357756
5042,355502
5043,349144
5044,343039
5045,340796
5046,336264
5047,336643
5048,345226
5049,356129
5050,367002
5051,373316
5052,374513
5053,376157
5054,371605
5055,366826
5056,355286
5057,345297
5058,338308
5059,339670
5060,343627
5061,349377
5062,346970
5063,346318
5064,348942
5065,352540
5066,356604
5067,356851
5068,358357
5069,363162
5070,367385
5071,364022
5072,362499
5073,360424
5074,362967
5075,363119
5076,365299
5077,368249
5078,371712
5079,372285
5080,371493
5081,364461
5082,359700
5083,363601
5084,368239
5085,373191
5086,373217
5087,368634
5088,369342
5089,372651
5090,363553
5091,351840
5092,346084
5093,348498
5094,353182
5095,361436
5096,367391
5097,377273
5098,389096
5099,392349
5100,382435
5101,377161
5102,364294
5103,352303
5104,341401
5105,338907
5106,340386
5107,345698
5108,363639
5109,373188
5110,337903
5111,415557
5112,414370
5113,425618
5114,421266
5115,432222
5116,432100
5117,431088
5118,426781
5119,424949
5120,423200
5121,423335
5122,422552
5123,423144
5124,423788
5125,424520
5126,425089
5127,427261
5128,427906
5129,428052
5130,427630
5131,428463
5132,431741
5133,432766
5134,431776
5135,431329
5136,431616
5137,436129
5138,441569
5139,441650
5140,440217
5141,441069
5142,441825
5143,440791
5144,434005
5145,426029
5146,424028
5147,422661
5148,423995
5149,425248
5150,429188
5151,434593
5152,444058
5153,453371
5154,462522
5155,456017
5156,458828
5157,460779
5158,460993
5159,460847
5160,461917
5161,457847
5162,459957
5163,454651
5164,443708
5165,437698
5166,429115
5167,422298
5168,419338
5169,419519
5170,434108
5171,440734
5172,447102
5173,452063
5174,458044
5175,462888
5176,462149
5177,470370
5178,479380
5179,482714
5180,482127
5181,473407
5182,470568
5183,464233
5184,447988
5185,427663
5186,409641
5187,389918
5188,378317
5189,364477
5190,353812
5191,343027
5192,334360
5193,325307
5194,317160
5195,313470
5196,311545
5197,309746
5198,309477
5199,310919
5200,310555
5201,310513
5202,311366
5203,311175
5204,310907
5205,309456
5206,306889
5207,305567
5208,304994
5209,298023
5210,296867
5211,297942
5212,298197
5213,296753
5214,298677
5215,301301
5216,308061
5217,312033
5218,314114
5219,316842
5220,321944
5221,324537
5222,326123
5223,328450
5224,329306
5225,329891
5226,330615
5227,331480
5228,330004
5229,330603
5230,331069
5231,329601
5232,328003
5233,326823
5234,325998
5235,327174
5236,328604
5237,331262
5238,335998
5239,341760
5240,346270
5241,350529
5242,355536
5243,359256
5244,365086
5245,368935
5246,373202
5247,378983
5248,385849
5249,394852
5250,401393
5251,401381
5252,393858
5253,390571
5254,387784
5255,382917
5256,374287
5257,371160
5258,372297
5259,379679
5260,384560
5261,390170
5262,395647
5263,404426
5264,404604
5265,409888
5266,414153
5267,412845
5268,410578
5269,410118
5270,409419
5271,417045
5272,418627
5273,416529
5274,417150
5275,418458
5276,418481
5277,416415
5278,413401
5279,410761
5280,410929
5281,411963
5282,408920
5283,408371
5284,409395
5285,410789
5286,414138
5287,413885
5288,412816
5289,416332
5290,422269
5291,424039
5292,421335
5293,422495
5294,423121
5295,423789
5296,423354
5297,418599
5298,417699
5299,420564
5300,418968
5301,419511
5302,417733
5303,414822
5304,411963
5305,408626
5306,407123
5307,405095
5308,402091
5309,402748
5310,403469
5311,403781
5312,406836
5313,407228
5314,415062
5315,421266
5316,426611
5317,430904
5318,437499
5319,440891
5320,442122
5321,437706
5322,433627
5323,425457
5324,419256
5325,411939
5326,405180
5327,402352
5328,404272
5329,406237
5330,410832
5331,415118
5332,420408
5333,428903
5334,436066
5335,442467
5336,448634
5337,454983
5338,460814
5339,464768
5340,466775
5341,469167
5342,458334
5343,446891
5344,437058
5345,426582
5346,416017
5347,406838
5348,398452
5349,400201
5350,403090
5351,406481
5352,410792
5353,418436
5354,426076
5355,432602
5356,434120
5357,436708
5358,439050
5359,441478
5360,439077
5361,437374
5362,434075
5363,433108
5364,434031
5365,434320
5366,434762
5367,437297
5368,439242
5369,444244
5370,442911
5371,435383
5372,428722
5373,422653
5374,416840
5375,410993
5376,404659
5377,404825
5378,406602
5379,408300
5380,410097
5381,414181
5382,413821
5383,415160
5384,416584
5385,419742
5386,423190
5387,427002
5388,425625
5389,428166
5390,428769
5391,429744
5392,432338
5393,433218
5394,433063
5395,433465
5396,434538
5397,435590
5398,435593
5399,435530
5400,434321
5401,432757
5402,434045
5403,435753
5404,435687
5405,434414
5406,430705
5407,429499
5408,428322
5409,426432
5410,423518
5411,422823
5412,426148
5413,424303
5414,416724
5415,408554
5416,404863
5417,404569
5418,407924
5419,401438
5420,403843
5421,411103
5422,418208
5423,418923
5424,414901
5425,406873
5426,411131
5427,409266
5428,406072
5429,404947
5430,405526
5431,406744
5432,412123
5433,406883
5434,409703
5435,414742
5436,417754
5437,412010
5438,408761
5439,403775
5440,405953
5441,406158
5442,403831
5443,402417
5444,409161
5445,412029
5446,411820
5447,408125
5448,405108
5449,403891
5450,401997
5451,399301
5452,396507
5453,394302
5454,392765
5455,392822
5456,393370
5457,392978
5458,393674
5459,398647
5460,403219
5461,402228
5462,406662
5463,419983
5464,433885
5465,433198
5466,409129
5467,406177
5468,414635
5469,410219
5470,395614
5471,382926
5472,378825
5473,390045
5474,398429
5475,398417
5476,396383
5477,393528
5478,391417
5479,394939
5480,404928
5481,401493
5482,391742
5483,386706
5484,383453
5485,378714
5486,374121
5487,374235
5488,375823
5489,386423
5490,402861
5491,401508
5492,399961
5493,403093
5494,403729
5495,402145
5496,399594
5497,383323
5498,386275
5499,387921
5500,385516
5501,383207
5502,382002
5503,383007
5504,386637
5505,384732
5506,382932
5507,381744
5508,381179
5509,379298
5510,377120
5511,386128
5512,389669
5513,394879
5514,399900
5515,402390
5516,396627
5517,396338
5518,388826
5519,386566
5520,383104
5521,380572
5522,379274
5523,383585
5524,391112
5525,395324
5526,404249
5527,411322
5528,416820
5529,422570
5530,426985
5531,426251
5532,428206
5533,424841
5534,423292
5535,422639
5536,421427
5537,419024
5538,420333
5539,417021
5540,419333
5541,418310
5542,418571
5543,419239
5544,420891
5545,423461
5546,425783
5547,427633
5548,430220
5549,431865
5550,433432
5551,433857
5552,432450
5553,435616
5554,437357
5555,440709
5556,441975
5557,443117
5558,445253
5559,449025
5560,448182
5561,445005
5562,446167
5563,447850
5564,449539
5565,449232
5566,445367
5567,448520
5568,445715
5569,446642
5570,447176
5571,448244
5572,454037
5573,454516
5574,451124
5575,454555
5576,451816
5577,450521
5578,451282
5579,449978
5580,451429
5581,452562
5582,452578
5583,450691
5584,448562
5585,443596
5586,439586
5587,435654
5588,431718
5589,430098
5590,430066
5591,429854
5592,430135
5593,432438
5594,433939
5595,433087
5596,434020
5597,436801
5598,438652
5599,440908
5600,441343
5601,441696
5602,443926
5603,445068
5604,444230
5605,443861
5606,444216
5607,444789
5608,444889
5609,445128
5610,441146
5611,441873
5612,443526
5613,443606
5614,443659
5615,437233
5616,438691
5617,444691
5618,443212
5619,446210
5620,447135
5621,445268
5622,449712
5623,451419
5624,452425
5625,451933
5626,449134
5627,449937
5628,453367
5629,455829
5630,454642
5631,455088
5632,458575
5633,457112
5634,457713
5635,457705
5636,459482
5637,458580
5638,458502
5639,458585
5640,459553
5641,459958
5642,460716
5643,460292
5644,462197
5645,459320
5646,457847
5647,459536
5648,459237
5649,458924
5650,456375
5651,454124
5652,457409
5653,463389
5654,462452
5655,460052
5656,466469
5657,470004
5658,476245
5659,470074
5660,465656
5661,465773
5662,469779
5663,464772
5664,461622
5665,454497
5666,458745
5667,455224
5668,451086
5669,447170
5670,443514
5671,443133
5672,442424
5673,444099
5674,446003
5675,440130
5676,439429
5677,438802
5678,438580
5679,438600
5680,434581
5681,430669
5682,437092
5683,436659
5684,436170
5685,438624
5686,441231
5687,443349
5688,450743
5689,449374
5690,452591
5691,455252
5692,454222
5693,453415
5694,455226
5695,452105
5696,453392
5697,452692
5698,452434
5699,453616
5700,453690
5701,450284
5702,449368
5703,451618
5704,451347
5705,451024
5706,449400
5707,448623
5708,454123
5709,456393
5710,451885
5711,452973
5712,454083
5713,456394
5714,458499
5715,457083
5716,457024
5717,459601
5718,452233
5719,455221
5720,457064
5721,453931
5722,451106
5723,450080
5724,450946
5725,459584
5726,456228
5727,452656
5728,454738
5729,452777
5730,454224
5731,453966
5732,453441
5733,452788
5734,451204
5735,450234
5736,451828
5737,449400
5738,449418
5739,448090
5740,448128
5741,447669
5742,446986
5743,445789
5744,444589
5745,444095
5746,441425
5747,438454
5748,438057
5749,437610
5750,437964
5751,438234
5752,440939
5753,437734
5754,438847
5755,437876
5756,441650
5757,442172
5758,445640
5759,444308
5760,443406
5761,444485
5762,445748
5763,444470
5764,444562
5765,444387
5766,443933
5767,447043
5768,447034
5769,448055
5770,450176
5771,451632
5772,447113
5773,445396
5774,446714
5775,446929
5776,446950
5777,444678
5778,444296
5779,446946
5780,446815
5781,446923
5782,446870
5783,446690
5784,443680
5785,441812
5786,441280
5787,442370
5788,441082
5789,439895
5790,440607
5791,444633
5792,446235
5793,448149
5794,445639
5795,447127
5796,448396
5797,447836
5798,445852
5799,446786
5800,448922
5801,456097
5802,449703
5803,448104
5804,449943
5805,454299
5806,453184
5807,449638
5808,446095
5809,448194
5810,446661
5811,445188
5812,441454
5813,442319
5814,442977
5815,441529
5816,443328
5817,443822
5818,439311
5819,436982
5820,434170
5821,433237
5822,433756
5823,435032
5824,436674
5825,437879
5826,439383
5827,442860
5828,444354
5829,443506
5830,437825
5831,437321
5832,440507
5833,440767
5834,438077
5835,438138
5836,441064
5837,439709
5838,437465
5839,442473
5840,428386
5841,269204
5842,269576
5843,270402
5844,271062
5845,271425
5846,271486
5847,271064
5848,270992
5849,273349
5850,273465
5851,273674
5852,273601
5853,275843
5854,278706
5855,280051
5856,282387
5857,288371
5858,291767
5859,294962
5860,296927
5861,297480
5862,297899
5863,296571
5864,291547
5865,288755
5866,291774
5867,293288
5868,293869
5869,293655
5870,290133
5871,287005
5872,284771
5873,283514
5874,282823
5875,282865
5876,283279
5877,283980
5878,288098
5879,291002
5880,290863
5881,290460
5882,291778
5883,291774
5884,293251
5885,291577
5886,289848
5887,290482
5888,289147
5889,287453
5890,286766
5891,284618
5892,283752
5893,282686
5894,280542
5895,281329
5896,282490
5897,281296
5898,280591
5899,280759
5900,278263
5901,273200
5902,269792
5903,267820
5904,266145
5905,264950
5906,267268
5907,268927
5908,270032
5909,269452
5910,273254
5911,278405
5912,282592
5913,282573
5914,280614
5915,280123
5916,279018
5917,278441
5918,277771
5919,276167
5920,275523
5921,276362
5922,276430
5923,276905
5924,272302
5925,267322
5926,261961
5927,258822
5928,252725
5929,248081
5930,244362
5931,245495
5932,245052
5933,243317
5934,241960
5935,244549
5936,245353
5937,244165
5938,240472
5939,238488
5940,238431
5941,237568
5942,236471
5943,234860
5944,235133
5945,234615
5946,235466
5947,235190
5948,234187
5949,231631
5950,232030
5951,230549
5952,230851
5953,228464
5954,226386
5955,225376
5956,225328
5957,225076
5958,222814
5959,220709
5960,221567
5961,222450
5962,222570
5963,223230
5964,221765
5965,223371
5966,224287
5967,223455
5968,223131
5969,223516
5970,222649
5971,224458
5972,226229
5973,228308
5974,230214
5975,231886
5976,232303
5977,233173
5978,232437
5979,233240
5980,232694
5981,232961
5982,232908
5983,236222
5984,242041
5985,246716
