Date,Value
2013/7/13,0.00323916
2013/7/14,0.00331167
2013/7/15,0.00331476
2013/7/16,0.00338844
2013/7/17,0.00341906
2013/7/18,0.00328091
2013/7/19,0.00312931
2013/7/20,0.00296073
2013/7/21,0.00291054
2013/7/22,0.00298914
2013/7/23,0.00300973
2013/7/24,0.00300393
2013/7/25,0.00298517
2013/7/26,0.00299436
2013/7/27,0.0028958
2013/7/28,0.00284344
2013/7/29,0.00275284
2013/7/30,0.00267083
2013/7/31,0.002681
2013/8/1,0.00271346
2013/8/2,0.00282907
2013/8/3,0.00310403
2013/8/4,0.00326484
2013/8/5,0.00339246
2013/8/6,0.00352487
2013/8/7,0.0037881
2013/8/8,0.00412811
2013/8/9,0.00437747
2013/8/10,0.0044912
2013/8/11,0.00443616
2013/8/12,0.00438689
2013/8/13,0.00443174
2013/8/14,0.00433057
2013/8/15,0.00418701
2013/8/16,0.0040736
2013/8/17,0.00401174
2013/8/18,0.00408176
2013/8/19,0.00416089
2013/8/20,0.00421024
2013/8/21,0.00431393
2013/8/22,0.00443986
2013/8/23,0.00449646
2013/8/24,0.00437553
2013/8/25,0.00428601
2013/8/26,0.00428591
2013/8/27,0.0042135
2013/8/28,0.00400643
2013/8/29,0.00360971
2013/8/30,0.00328309
2013/8/31,0.00312756
2013/9/1,0.00306879
2013/9/2,0.00290694
2013/9/3,0.00275186
2013/9/4,0.00273894
2013/9/5,0.00286794
2013/9/6,0.00286277
2013/9/7,0.00285317
2013/9/8,0.00284743
2013/9/9,0.00298866
2013/9/10,0.00307221
2013/9/11,0.00322299
2013/9/12,0.00327931
2013/9/13,0.00343701
2013/9/14,0.00362471
2013/9/15,0.00367931
2013/9/16,0.00357784
2013/9/17,0.00353417
2013/9/18,0.0034305
2013/9/19,0.00344689
2013/9/20,0.00342116
2013/9/21,0.0033112
2013/9/22,0.00323793
2013/9/23,0.00317954
2013/9/24,0.00318737
2013/9/25,0.00306056
2013/9/26,0.00288849
2013/9/27,0.00291026
2013/9/28,0.00300107
2013/9/29,0.00316664
2013/9/30,0.00339543
2013/10/1,0.00354001
2013/10/2,0.00368306
2013/10/3,0.00386256
2013/10/4,0.00393039
2013/10/5,0.0040137
2013/10/6,0.00404084
2013/10/7,0.00401504
2013/10/8,0.0040408
2013/10/9,0.00414381
2013/10/10,0.00419126
2013/10/11,0.00419833
2013/10/12,0.00428059
2013/10/13,0.00417083
2013/10/14,0.00407251
2013/10/15,0.00392811
2013/10/16,0.00380627
2013/10/17,0.00373791
2013/10/18,0.00373563
2013/10/19,0.00357286
2013/10/20,0.00362903
2013/10/21,0.00375934
2013/10/22,0.00386356
2013/10/23,0.0038898
2013/10/24,0.00391624
2013/10/25,0.00396217
2013/10/26,0.00404063
2013/10/27,0.00401277
2013/10/28,0.00347224
2013/10/29,0.00297933
2013/10/30,0.00251601
2013/10/31,0.00202477
2013/11/1,0.00148823
2013/11/2,0.0010202
2013/11/3,0.000655629
2013/11/4,0.000651286
2013/11/5,0.0006423
2013/11/6,0.000623071
2013/11/7,0.000609586
2013/11/8,0.000577329
2013/11/9,0.000558057
2013/11/10,0.000544529
2013/11/11,0.000542657
2013/11/12,0.000535771
2013/11/13,0.000538029
2013/11/14,0.000532414
2013/11/15,0.0005558
2013/11/16,0.000564471
2013/11/17,0.000568157
2013/11/18,0.000565671
2013/11/19,0.0005709
2013/11/20,0.000568886
2013/11/21,0.000563186
2013/11/22,0.000542886
2013/11/23,0.000541329
2013/11/24,0.000551043
2013/11/25,0.000562129
2013/11/26,0.000572843
2013/11/27,0.000896757
2013/11/28,0.0012056
2013/11/29,0.0014134
2013/11/30,0.00170063
2013/12/1,0.00192701
2013/12/2,0.00214119
2013/12/3,0.00232941
2013/12/4,0.00229814
2013/12/5,0.0022625
2013/12/6,0.00232279
2013/12/7,0.00225234
2013/12/8,0.00216873
2013/12/9,0.00213696
2013/12/10,0.00215764
2013/12/11,0.00213607
2013/12/12,0.00209549
2013/12/13,0.00198926
2013/12/14,0.00207084
2013/12/15,0.00218539
2013/12/16,0.00229726
2013/12/17,0.0023264
2013/12/18,0.00229224
2013/12/19,0.00233227
